"",,,,,,,,,,,,,,,,,,,,,,,,,
"",,,,,,,,,,,,,,,,,,,,,,,,,
"",8609,BLR,IOL Chemicals and Pharmaceuticals Limited,CARE BBB,28-02-2008,CARE D,07-01-2013,CARE B+,31-03-2013,CARE BB-,14-08-2013,CARE BB,06-02-2017,CARE BBB-,15-03-2018,,,,,,,,,,
"",8610,BLR,IOL Chemicals and Pharmaceuticals Limited,CARE A2,28-02-2008,CARE D,07-01-2013,CARE A4,31-03-2013,CARE A3,15-03-2018,,,,,,,,,,,,,,
"",8611,BLR,Ion Healthcare Private Limited,CARE A3+,10-11-2016,CARE A2,21-11-2017,,,,,,,,,,,,,,,,,,
"",8612,BLR,Ion Healthcare Private Limited,CARE BBB,10-11-2016,CARE BBB+,21-11-2017,,,,,,,,,,,,,,,,,,
"",8613,BLR,Ion Healthcare Private Limited,CARE BBB,10-11-2016,CARE BBB+,21-11-2017,,,,,,,,,,,,,,,,,,
"",8614,BLR,IPCA Laboratories Limited,CARE AA / CARE A1+,26-04-2017,,,,,,,,,,,,,,,,,,,,
"",8615,BLR,IPF Vikram India Limited,CARE A / CARE A1,25-01-2018,,,,,,,,,,,,,,,,,,,,
"",8616,BLR,IPF Vikram India Limited,CARE A,05-02-2018,,,,,,,,,,,,,,,,,,,,
"",8617,BLR,IPSAA Holdings private Limited,CARE BB+,11-07-2017,,,,,,,,,,,,,,,,,,,,
"",8618,BLR,IPSAA Holdings private Limited,CARE BB+,11-07-2017,,,,,,,,,,,,,,,,,,,,
"",8619,BLR,IQ City Foundation,CARE BBB-,22-02-2016,,,,,,,,,,,,,,,,,,,,
"",8620,BLR,IRB Invit Fund,CARE AAA,19-09-2017,,,,,,,,,,,,,,,,,,,,
"",8621,BLR,IRB Westcoast Tollway Private Limited,CARE BBB (SO),30-07-2014,,,,,,,,,,,,,,,,,,,,
"",8622,BLR,IRCON International Limited,CARE AAA / CARE A1+,30-03-2009,,,,,,,,,,,,,,,,,,,,
"",8623,BLR,Ireo Grace Realtech Private Limited,CARE BBB-,16-01-2018,,,,,,,,,,,,,,,,,,,,
"",8624,BLR,Ireo Grace Realtech Private Limited,CARE BBB,22-04-2014,CARE BBB-,24-01-2017,,,,,,,,,,,,,,,,,,
"",8625,BLR,IREP Credit Capital Private Limited,CARE BBB,06-02-2018,,,,,,,,,,,,,,,,,,,,
"",8626,BLR,Iris Products Private Limited,CARE BB+,08-06-2016,,,,,,,,,,,,,,,,,,,,
"",8627,BLR,Iris Products Private Limited,CARE BB+,08-06-2016,,,,,,,,,,,,,,,,,,,,
"",8628,BLR,Iris Products Private Limited,CARE A4,08-06-2016,,,,,,,,,,,,,,,,,,,,
"",8629,BLR,ISC Projects Private Limited,CARE BBB,06-08-2014,CARE BBB / CARE A3,07-03-2018,,,,,,,,,,,,,,,,,,
"",8630,BLR,ISC Projects Private Limited,CARE A3,06-08-2014,,,,,,,,,,,,,,,,,,,,
"",8631,BLR,Ishita Buildcon Private Limited,CARE B,14-03-2014,CARE B+,30-03-2016,,,,,,,,,,,,,,,,,,
"",8632,BLR,Ishwar Cables Private Limited,CARE B+,17-08-2017,,,,,,,,,,,,,,,,,,,,
"",8633,BLR,Ishwar Cables Private Limited,CARE A4,17-08-2017,,,,,,,,,,,,,,,,,,,,
"",8634,BLR,Ishwar Ginning Private Limited,CARE B+,09-06-2016,CARE D,24-08-2017,,,,,,,,,,,,,,,,,,
"",8635,BLR,Ishwar Metal Industries,CARE BB-,12-07-2017,,,,,,,,,,,,,,,,,,,,
"",8636,BLR,Ishwar Metal Industries,CARE BB- / CARE A4,12-07-2017,,,,,,,,,,,,,,,,,,,,
"",8637,BLR,Ishwar Oil Industries,CARE B+,17-11-2015,CARE D,22-08-2017,,,,,,,,,,,,,,,,,,
"",8638,BLR,Ishwar Resort Hotels Private Limited,CARE BB-,07-08-2017,,,,,,,,,,,,,,,,,,,,
"",8639,BLR,Ishwarlal Harjivandas Jewellers Private Limited,CARE BB,24-11-2017,,,,,,,,,,,,,,,,,,,,
"",8640,BLR,ISIRI Agro Private Limited,CARE B,13-07-2017,,,,,,,,,,,,,,,,,,,,
"",8641,BLR,Iskrupa Mall Management Company Private Limited,CARE BBB- (SO),09-12-2016,,,,,,,,,,,,,,,,,,,,
"",8642,BLR,Iskrupa Mall Management Company Private Limited,CARE BB,08-06-2016,CARE BBB- (SO),09-12-2016,,,,,,,,,,,,,,,,,,
"",8643,BLR,Island Enterprise,CARE BB,12-05-2016,,,,,,,,,,,,,,,,,,,,
"",8644,BLR,Ispat India,CARE BB-,28-12-2016,,,,,,,,,,,,,,,,,,,,
"",8645,BLR,Italia Ceramics Limited,CARE BB-,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8646,BLR,Italia Ceramics Limited,CARE BB-,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8647,BLR,Italia Ceramics Limited,CARE BB-,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8648,BLR,Italia Ceramics Limited,CARE BB-,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8649,BLR,Italia Ceramics Limited,CARE A4,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8650,BLR,Italia Ceramics Limited,CARE A4,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8651,BLR,Italia Ceramics Limited,CARE A4,10-02-2017,,,,,,,,,,,,,,,,,,,,
"",8652,BLR,ITCOS Granito LLP,CARE B+ / CARE A4,21-11-2017,,,,,,,,,,,,,,,,,,,,
"",8653,BLR,ITCOS Granito LLP,CARE B+,21-11-2017,,,,,,,,,,,,,,,,,,,,
"",8654,BLR,ITCOS Granito LLP,CARE B+,21-11-2017,,,,,,,,,,,,,,,,,,,,
"",8655,ST Instruments,ITD Cementation India Limited,CARE A1,13-01-2015,,,,,,,,,,,,,,,,,,,,
"",8656,BLR,ITD Cementation India Limited,CARE A-,13-01-2015,,,,,,,,,,,,,,,,,,,,
"",8657,BLR,ITD Cementation India Limited,CARE A-,13-01-2015,,,,,,,,,,,,,,,,,,,,
"",8658,BLR,ITD Cementation India Limited,CARE A1,13-01-2015,CARE A- / CARE A1,11-12-2015,,,,,,,,,,,,,,,,,,
"",8659,BLR,ITNL Road Infrastructure Development Company Limited,CARE BBB-,23-03-2010,CARE BBB,31-12-2010,CARE BBB-,15-01-2013,,,,,,,,,,,,,,,,
"",8660,BLR,IUP Jindal Metals & Alloys Limited,CARE A3,18-07-2011,CARE A3+,05-09-2014,CARE A2,05-10-2017,,,,,,,,,,,,,,,,
"",8661,BLR,IUP Jindal Metals & Alloys Limited,CARE BBB-,18-07-2011,CARE BBB,05-09-2014,CARE BBB+,10-08-2015,CARE A- / CARE A2,05-10-2017,,,,,,,,,,,,,,
"",8662,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A- / CARE A2+,18-11-2016,CARE A / CARE A1,19-01-2018,,,,,,,,,,,,,,,,,,
"",8663,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A / CARE A1,19-01-2018,,,,,,,,,,,,,,,,,,,,
"",8664,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A2+,18-11-2016,CARE A1,19-01-2018,,,,,,,,,,,,,,,,,,
"",8665,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A2+,18-11-2016,CARE A1,19-01-2018,,,,,,,,,,,,,,,,,,
"",8666,ST Instruments,IVL Dhunseri Petrochem Industries Private Limited,CARE A2+,18-11-2016,CARE A1,19-01-2018,,,,,,,,,,,,,,,,,,
"",8667,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A1,19-01-2018,,,,,,,,,,,,,,,,,,,,
"",8668,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A,19-01-2018,,,,,,,,,,,,,,,,,,,,
"",8669,BLR,IVL Dhunseri Petrochem Industries Private Limited,CARE A-,18-11-2016,CARE A,19-01-2018,,,,,,,,,,,,,,,,,,
"",8670,LT Instruments,IVL Finance limited,CARE AA,23-03-2018,,,,,,,,,,,,,,,,,,,,
"",8671,ST Instruments,IVL Finance limited,CARE A1+,23-03-2018,,,,,,,,,,,,,,,,,,,,
"",8672,BLR,IVL Finance limited,CARE AA / CARE A1+,23-03-2018,,,,,,,,,,,,,,,,,,,,
"",8673,BLR,IVRCL Chengapalli Tollways Limited,CARE BBB,30-06-2011,CARE BBB-,23-07-2012,CARE BBB- @,15-04-2013,CARE D,26-12-2014,,,,,,,,,,,,,,
"",8674,BLR,Ivy Health and Life Sciences Private Limited,CARE BB+,29-08-2012,CARE BBB-,31-03-2014,CARE BBB,27-04-2016,CARE BBB-,08-05-2017,,,,,,,,,,,,,,
"",8675,BLR,J and J Associates,CARE A4,23-06-2017,,,,,,,,,,,,,,,,,,,,
"",8676,BLR,J and J Associates,CARE B+,23-06-2017,,,,,,,,,,,,,,,,,,,,
"",8677,BLR,J and P Metals,CARE B+,23-03-2018,,,,,,,,,,,,,,,,,,,,
"",8678,BLR,J J Hi Tech Foods Private Limited,CARE B+,09-07-2013,CARE BB-,21-09-2015,,,,,,,,,,,,,,,,,,
"",8679,BLR,J J Hi Tech Foods Private Limited,CARE B+,09-07-2013,CARE BB-,21-09-2015,,,,,,,,,,,,,,,,,,
"",8680,BLR,J Matadee Free Trade Zone Private Limited,CARE B+,03-05-2017,,,,,,,,,,,,,,,,,,,,
"",8681,BLR,J P and Company,CARE B+,09-05-2017,CARE B,22-03-2018,,,,,,,,,,,,,,,,,,
"",8682,BLR,J P Extrusiontech Limited,CARE BB+,07-12-2016,,,,,,,,,,,,,,,,,,,,
"",8683,BLR,J P Extrusiontech Limited,CARE BB+,07-12-2016,,,,,,,,,,,,,,,,,,,,
"",8684,BLR,J P Extrusiontech Limited,CARE A4,19-04-2012,,,,,,,,,,,,,,,,,,,,
"",8685,BLR,J P Extrusiontech Limited,CARE A4,19-04-2012,,,,,,,,,,,,,,,,,,,,
"",8686,BLR,J P Extrusiontech Limited,CARE BB+ / CARE A4,19-04-2012,,,,,,,,,,,,,,,,,,,,
"",8687,BLR,J P Extrusiontech Limited,CARE BB+ / CARE A4,19-04-2012,,,,,,,,,,,,,,,,,,,,
"",8688,BLR,J P N Pharma Private Limited,CARE A4+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8689,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8690,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8691,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8692,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8693,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8694,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8695,BLR,J P N Pharma Private Limited,CARE BB+,16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8696,BLR,J P Sortex Private Limited,CARE BB,14-12-2017,,,,,,,,,,,,,,,,,,,,
"",8697,BLR,J S Spintex Limited,CARE BB-,11-07-2016,,,,,,,,,,,,,,,,,,,,
"",8698,BLR,J S Spintex Limited,CARE BB-,11-07-2016,,,,,,,,,,,,,,,,,,,,
"",8699,BLR,J. B. Rolling Mills Limited,CARE BBB-,20-06-2014,CARE BB+,22-01-2016,,,,,,,,,,,,,,,,,,
"",8700,BLR,J. B. Rolling Mills Limited,CARE BBB-,20-06-2014,CARE BB+,22-01-2016,,,,,,,,,,,,,,,,,,
"",8701,BLR,J. B. Rolling Mills Limited,CARE A3,20-06-2014,CARE A4+,22-01-2016,,,,,,,,,,,,,,,,,,
"",8702,BLR,J. D. Industries (Chattisgarh),CARE A4,27-11-2017,,,,,,,,,,,,,,,,,,,,
"",8703,BLR,J. D. Industries (Chattisgarh),CARE B,27-11-2017,,,,,,,,,,,,,,,,,,,,
"",8704,BLR,J. D. Industries (Chattisgarh),CARE B,27-11-2017,,,,,,,,,,,,,,,,,,,,
"",8705,BLR,J. G. Rice Mill,CARE B+,07-02-2018,,,,,,,,,,,,,,,,,,,,
"",8706,BLR,J. G. Rice Mill,CARE B+,07-02-2018,,,,,,,,,,,,,,,,,,,,
"",8707,BLR,J. G. Rice Mill,CARE A4,07-02-2018,,,,,,,,,,,,,,,,,,,,
"",8708,BLR,J. K. Electric Contractor,CARE BB-,21-12-2016,,,,,,,,,,,,,,,,,,,,
"",8709,BLR,J. K. Electric Contractor,CARE A4,21-12-2016,,,,,,,,,,,,,,,,,,,,
"",8710,BLR,J. K. Fenner (India) Limited,CARE A1+,14-09-2016,,,,,,,,,,,,,,,,,,,,
"",8711,BLR,J. K. Fenner (India) Limited,CARE A1+,14-09-2016,,,,,,,,,,,,,,,,,,,,
"",8712,ST Instruments,J. K. Fenner (India) Limited,CARE A1+,07-07-2017,,,,,,,,,,,,,,,,,,,,
"",8713,BLR,J. K. Fenner (India) Limited,CARE A1+,22-11-2016,,,,,,,,,,,,,,,,,,,,
"",8714,BLR,J. K. Fenner (India) Limited,CARE A1+,05-01-2018,,,,,,,,,,,,,,,,,,,,
"",8715,BLR,J. K. Fenner (India) Limited,CARE A+ / CARE A1+,22-11-2016,CARE AA- / CARE A1+,28-12-2017,CARE AA-,05-01-2018,,,,,,,,,,,,,,,,
"",8716,BLR,J. K. Fenner (India) Limited,CARE AA-,05-01-2018,,,,,,,,,,,,,,,,,,,,
"",8717,BLR,J. K. Fenner (India) Limited,CARE AA-,05-01-2018,,,,,,,,,,,,,,,,,,,,
"",8718,BLR,J. K. Khanij,CARE B+,28-02-2018,,,,,,,,,,,,,,,,,,,,
"",8719,BLR,J. K. Khanij,CARE B+,26-04-2017,,,,,,,,,,,,,,,,,,,,
"",8720,BLR,J. K. Khanij,CARE B+,26-04-2017,,,,,,,,,,,,,,,,,,,,
"",8721,BLR,J. R. R. Construction Private Limited,CARE B,28-07-2016,,,,,,,,,,,,,,,,,,,,
"",8722,BLR,J. R. R. Construction Private Limited,CARE B,28-07-2016,,,,,,,,,,,,,,,,,,,,
"",8723,BLR,J. V. Exports,CARE BB,23-04-2015,,,,,,,,,,,,,,,,,,,,
"",8724,BLR,J. V. Exports,CARE BB,23-04-2015,,,,,,,,,,,,,,,,,,,,
"",8725,BLR,J. V. Strips Limited,CARE BB+,16-02-2016,,,,,,,,,,,,,,,,,,,,
"",8726,BLR,J. V. Strips Limited,CARE A4+,16-02-2016,,,,,,,,,,,,,,,,,,,,
"",8727,BLR,J.B. Gold Private Limited,CARE B,20-12-2013,,,,,,,,,,,,,,,,,,,,
"",8728,BLR,J.B.Cotton,CARE BB-,30-06-2017,,,,,,,,,,,,,,,,,,,,
"",8729,BLR,J.B.Cotton,CARE BB-,30-06-2017,,,,,,,,,,,,,,,,,,,,
"",8730,BLR,J.C Brothers Jewellers,CARE BBB-,12-04-2017,,,,,,,,,,,,,,,,,,,,
"",8731,BLR,J.C. Brothers Retail Private Limited,CARE BBB-,05-12-2014,,,,,,,,,,,,,,,,,,,,
"",8732,BLR,J.C. Brothers Retail Private Limited,CARE BBB-,05-12-2014,,,,,,,,,,,,,,,,,,,,
"",,,,Initial Rating,First revision,Second Revision,Third Revision,Fourth revision,Fifth revision,Sixth revision,Seventh revision,Eighth revision,Ninth revision,"Tenthrevision",,,,,,,,,,,
"",Sr.No.,Instrument,Company Name,Intial Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date
"",8733,BLR,J.D. Talc,CARE B+,18-12-2017,,,,,,,,,,,,,,,,,,,,
"",8734,BLR,J.D. Talc,CARE B+,18-12-2017,,,,,,,,,,,,,,,,,,,,
"",8735,BLR,J.G. Spinning Mills Private Limited,CARE BB+,15-10-2015,,,,,,,,,,,,,,,,,,,,
"",8736,BLR,J.G. Spinning Mills Private Limited,CARE BB+,15-10-2015,,,,,,,,,,,,,,,,,,,,
"",8737,BLR,J.G. Spinning Mills Private Limited,CARE A4+,15-10-2015,,,,,,,,,,,,,,,,,,,,
"",8738,BLR,J.G. Spinning Mills Private Limited,CARE A4+,15-10-2015,,,,,,,,,,,,,,,,,,,,
"",8739,BLR,J.J. Glastronics Private Limited,CARE A4+,20-08-2015,,,,,,,,,,,,,,,,,,,,
"",8740,BLR,J.J. Glastronics Private Limited,CARE A4+,20-08-2015,,,,,,,,,,,,,,,,,,,,
"",8741,BLR,J.J. Glastronics Private Limited,CARE BB,14-09-2017,,,,,,,,,,,,,,,,,,,,
"",8742,BLR,J.J. Glastronics Private Limited,CARE BB,20-08-2015,,,,,,,,,,,,,,,,,,,,
"",8743,BLR,J.K. Cement Limited,CARE A,20-03-2008,CARE A+,26-02-2010,CARE AA-,19-12-2012,CARE AA,14-09-2017,,,,,,,,,,,,,,
"",8744,LT Instruments,J.K. Cement Limited,CARE A+,01-02-2011,CARE AA-,19-12-2012,CARE AA,14-09-2017,,,,,,,,,,,,,,,,
"",8745,BLR,J.K. Cement Limited,CARE A,20-03-2008,CARE A+,26-02-2010,CARE AA-,19-12-2012,CARE AA,14-09-2017,,,,,,,,,,,,,,
"",8746,LT Instruments,J.K. Cement Limited,CARE A+,13-04-2010,CARE AA-,19-12-2012,CARE AA,14-09-2017,,,,,,,,,,,,,,,,
"",8747,LT Instruments,J.K. Cement Limited,CARE A+,23-08-2010,CARE AA-,19-12-2012,CARE AA,14-09-2017,,,,,,,,,,,,,,,,
"",8748,LT Instruments,J.K. Cement Limited,CARE AA-,20-01-2015,CARE AA,14-09-2017,,,,,,,,,,,,,,,,,,
"",8749,LT Instruments,J.K. Cement Limited,CARE AA-,26-06-2013,CARE AA,14-09-2017,,,,,,,,,,,,,,,,,,
"",8750,LT Instruments,J.K. Cement Limited,CARE AA-,20-10-2015,CARE AA,14-09-2017,,,,,,,,,,,,,,,,,,
"",8751,ST Instruments,J.K. Cement Limited,CARE A1+,27-09-2007,,,,,,,,,,,,,,,,,,,,
"",8752,BLR,J.K. Cement Limited,CARE A1+,20-03-2008,,,,,,,,,,,,,,,,,,,,
"",8753,BLR,J.K. Cement Works (Fujairah) FZC,CARE A+ (SO),13-03-2015,CARE AA- (SO),28-10-2016,CARE AA (SO),14-09-2017,,,,,,,,,,,,,,,,
"",8754,BLR,J.K. Ceramics Private Limited,CARE B+,26-07-2013,CARE BB-,30-03-2017,,,,,,,,,,,,,,,,,,
"",8755,BLR,J.K. Files (India) Limited,CARE A1+,20-03-2012,CARE A1,21-01-2014,,,,,,,,,,,,,,,,,,
"",8756,BLR,J.K. Files (India) Limited,CARE A+,20-03-2012,CARE A,21-01-2014,,,,,,,,,,,,,,,,,,
"",8757,BLR,J.K. Files (India) Limited,CARE A+,20-03-2012,CARE A,21-01-2014,,,,,,,,,,,,,,,,,,
"",8758,BLR,J.L. Autoparts Private Limited,CARE BB+,09-10-2017,,,,,,,,,,,,,,,,,,,,
"",8759,BLR,J.M. Hosiery and Company Limited,CARE A-,11-07-2014,,,,,,,,,,,,,,,,,,,,
"",8760,BLR,J.M.L. Marketings Private Limited,CARE BBB-,26-09-2014,CARE BBB,23-10-2015,CARE BBB-,27-02-2017,,,,,,,,,,,,,,,,
"",8761,BLR,J.M.L. Marketings Private Limited,CARE BBB-,26-09-2014,CARE BBB,23-10-2015,CARE BBB-,27-02-2017,,,,,,,,,,,,,,,,
"",8762,BLR,J.M.L. Marketings Private Limited,CARE A3,26-09-2014,CARE A3+,23-10-2015,CARE A3,27-02-2017,,,,,,,,,,,,,,,,
"",8763,BLR,J.N. Tayal Steels Private Limited,CARE BB-,06-11-2015,,,,,,,,,,,,,,,,,,,,
"",8764,BLR,J.N. Tayal Steels Private Limited,CARE BB-,06-11-2015,,,,,,,,,,,,,,,,,,,,
"",8765,BLR,J.S.K. Hotels Private Limited,CARE BBB-,06-12-2013,,,,,,,,,,,,,,,,,,,,
"",8766,BLR,J.S.K. Hotels Private Limited,CARE BBB-,06-12-2013,,,,,,,,,,,,,,,,,,,,
"",8767,BLR,J.V. Gokal & Company Private Limited,CARE A3,24-12-2010,CARE A4,11-05-2012,,,,,,,,,,,,,,,,,,
"",8768,BLR,J.V. Gokal & Company Private Limited,CARE A3,24-12-2010,CARE A4,11-05-2012,,,,,,,,,,,,,,,,,,
"",8769,BLR,Jabalpur MSW Private Limited,CARE BBB+ (SO),03-03-2015,,,,,,,,,,,,,,,,,,,,
"",8770,BLR,Jabalpur MSW Private Limited,CARE BBB+ (SO),03-03-2015,,,,,,,,,,,,,,,,,,,,
"",8771,BLR,Jade Blue Lifestyle India Limited,CARE A2,12-01-2017,,,,,,,,,,,,,,,,,,,,
"",8772,BLR,Jade Blue Lifestyle India Limited,CARE A-,12-01-2017,,,,,,,,,,,,,,,,,,,,
"",8773,BLR,Jade Blue Lifestyle India Limited,CARE A-,12-01-2017,,,,,,,,,,,,,,,,,,,,
"",8774,BLR,Jadeja Industries Private Limited,CARE B+,14-12-2016,CARE D,18-01-2018,,,,,,,,,,,,,,,,,,
"",8775,BLR,Jagadishwar Cold Storage Private Limited,CARE B+,22-03-2018,,,,,,,,,,,,,,,,,,,,
"",8776,BLR,Jagadishwar Cold Storage Private Limited,CARE B+,22-03-2018,,,,,,,,,,,,,,,,,,,,
"",8777,BLR,Jagannath Extrusion India Limited,CARE BBB-,26-03-2014,CARE BB+,12-12-2017,,,,,,,,,,,,,,,,,,
"",8778,BLR,Jagannath Extrusion India Limited,CARE BBB-,10-08-2011,CARE BBB- / CARE A3,29-03-2013,CARE BBB-,26-02-2016,CARE BB+,12-12-2017,,,,,,,,,,,,,,
"",8779,BLR,Jagannath Extrusion India Limited,CARE A3,10-08-2011,CARE A4+,12-12-2017,,,,,,,,,,,,,,,,,,
"",8780,BLR,Jagannath Extrusion India Limited,CARE BBB- / CARE A3,10-08-2011,CARE BB+ / CARE A4+,12-12-2017,,,,,,,,,,,,,,,,,,
"",8781,BLR,Jagannath Plastics Private Limited,CARE BB+ / CARE A4+,12-05-2015,,,,,,,,,,,,,,,,,,,,
"",8782,BLR,Jagannath Plastics Private Limited,CARE BB+ / CARE A4+,23-02-2018,,,,,,,,,,,,,,,,,,,,
"",8783,BLR,Jagannath Plastics Private Limited,CARE BB+,26-05-2015,,,,,,,,,,,,,,,,,,,,
"",8784,BLR,Jagaran Microfin Private Limited,CARE BBB-,13-05-2016,,,,,,,,,,,,,,,,,,,,
"",8785,BLR,Jagat Agro,CARE A- (SO),04-03-2015,,,,,,,,,,,,,,,,,,,,
"",8786,BLR,Jagat Agro,CARE A- (SO),04-03-2015,,,,,,,,,,,,,,,,,,,,
"",8787,BLR,Jagat Agro (Ahmedabad),CARE B+,20-02-2017,CARE B,28-02-2018,,,,,,,,,,,,,,,,,,
"",8788,BLR,Jagat Agro (Ahmedabad),CARE A4,20-02-2017,,,,,,,,,,,,,,,,,,,,
"",8789,BLR,Jagat Agro Tech Private Limited,CARE BB-,28-02-2017,CARE B+,28-02-2018,,,,,,,,,,,,,,,,,,
"",8790,BLR,Jagat Agro Tech Private Limited,CARE BB-,28-02-2017,CARE B+,28-02-2018,,,,,,,,,,,,,,,,,,
"",8791,BLR,Jagat Vijay Printers,CARE BBB,18-08-2015,,,,,,,,,,,,,,,,,,,,
"",8792,BLR,Jagath Milk Dairy,CARE B+,14-04-2017,,,,,,,,,,,,,,,,,,,,
"",8793,BLR,Jagath Milk Dairy,CARE B+,14-04-2017,,,,,,,,,,,,,,,,,,,,
"",8794,BLR,Jagath Milk Dairy,CARE B+,14-04-2017,,,,,,,,,,,,,,,,,,,,
"",8795,BLR,Jagath Transport,CARE B,19-04-2017,CARE B+,28-03-2018,,,,,,,,,,,,,,,,,,
"",8796,BLR,Jagatpal Singh,CARE BB-,19-02-2018,,,,,,,,,,,,,,,,,,,,
"",8797,BLR,Jagatpal Singh,CARE A4,19-02-2018,,,,,,,,,,,,,,,,,,,,
"",8798,BLR,Jagdamba Agro Industries,CARE B+,11-12-2017,,,,,,,,,,,,,,,,,,,,
"",8799,BLR,Jagdamba Agro Industries,CARE B+,11-12-2017,,,,,,,,,,,,,,,,,,,,
"",8800,BLR,Jagdamba Agro Industries,CARE A4,11-12-2017,,,,,,,,,,,,,,,,,,,,
"",8801,BLR,Jagdamba Fibres Private Limited,CARE B+,10-03-2016,,,,,,,,,,,,,,,,,,,,
"",8802,BLR,Jagdamba Steels,CARE A4,25-02-2016,,,,,,,,,,,,,,,,,,,,
"",8803,BLR,Jagdamba Steels,CARE BB,21-02-2014,,,,,,,,,,,,,,,,,,,,
"",8804,BLR,Jagdamba Timbers Private Limited,CARE A4,13-08-2013,,,,,,,,,,,,,,,,,,,,
"",8805,BLR,Jagdamba Timbers Private Limited,CARE B / CARE A4,13-08-2013,,,,,,,,,,,,,,,,,,,,
"",8806,BLR,Jagdambaa Agro Mill Private Limited,CARE B,13-05-2015,,,,,,,,,,,,,,,,,,,,
"",8807,BLR,Jagdambaa Agro Mill Private Limited,CARE B,13-05-2015,,,,,,,,,,,,,,,,,,,,
"",8808,BLR,Jagdambay Exports,CARE BB-,03-03-2016,,,,,,,,,,,,,,,,,,,,
"",8809,BLR,Jagdambay Exports,CARE BB-,03-03-2016,,,,,,,,,,,,,,,,,,,,
"",8810,BLR,Jagdambe Power Controls,CARE BB-,20-06-2017,,,,,,,,,,,,,,,,,,,,
"",8811,BLR,Jagdambe Power Controls,CARE BB-,20-06-2017,,,,,,,,,,,,,,,,,,,,
"",8812,BLR,Jagdambe Power Controls,CARE A4,20-06-2017,,,,,,,,,,,,,,,,,,,,
"",8813,BLR,Jagdambey Hydro Projects LLP,CARE A- (SO),08-07-2015,,,,,,,,,,,,,,,,,,,,
"",8814,BLR,Jagdish Prasad Agarwal,CARE BB-,02-05-2017,CARE B+,14-03-2018,,,,,,,,,,,,,,,,,,
"",8815,BLR,Jagdish Prasad Agarwal,CARE A4,02-05-2017,,,,,,,,,,,,,,,,,,,,
"",8816,BLR,Jagraon Agri Services Private Limited,CARE BBB+ (SO),16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8817,BLR,Jagraon Agri Services Private Limited,CARE BBB+ (SO),16-03-2018,,,,,,,,,,,,,,,,,,,,
"",8818,BLR,Jagrati Trade Services Private Limited,CARE A4,16-03-2017,,,,,,,,,,,,,,,,,,,,
"",8819,BLR,Jagrati Trade Services Private Limited,CARE B+ / CARE A4,16-03-2017,,,,,,,,,,,,,,,,,,,,
"",8820,BLR,Jaguar Overseas Limited,CARE A3+,08-09-2017,,,,,,,,,,,,,,,,,,,,
"",8821,BLR,Jaguar Overseas Limited,CARE BBB,08-09-2017,,,,,,,,,,,,,,,,,,,,
"",8822,BLR,Jai Ambey Wire EX-IM Private Limited,CARE B+,31-05-2016,,,,,,,,,,,,,,,,,,,,
"",8823,BLR,Jai Ambey Wire Private Limited,CARE BB,03-08-2016,,,,,,,,,,,,,,,,,,,,
"",8824,BLR,Jai Ambey Wire Private Limited,CARE BB,03-08-2016,,,,,,,,,,,,,,,,,,,,
"",8825,BLR,Jai Bajrang Bajaj,CARE BB,01-02-2016,,,,,,,,,,,,,,,,,,,,
"",8826,BLR,Jai Bajrang Bajaj,CARE BB,01-02-2016,,,,,,,,,,,,,,,,,,,,
"",8827,BLR,Jai Bajrang Bajaj,CARE A4,01-02-2016,,,,,,,,,,,,,,,,,,,,
"",8828,BLR,Jai Bharat Gum & Chemicals Limited,CARE BBB+,06-10-2015,,,,,,,,,,,,,,,,,,,,
"",8829,BLR,Jai Bharat Gum & Chemicals Limited,CARE A2,15-10-2012,CARE A2+,02-12-2013,,,,,,,,,,,,,,,,,,
